Gene_ID,Raw_FPKM,H3K4me3_signal_bin25,H3K27me3_signal_bin21
Eucgr.B01660,0.3678305,-12.4163,-9.24811
Eucgr.L02101,0.368164,25.8121,-6.91811
Eucgr.J01321,0.368378,23.1735,2.45189
Eucgr.B03167,0.368541,71.336,0.55189
Eucgr.H02464,0.3685505,-6.69018,46.0396
Eucgr.B03913,0.368668,47.579,0.127168
Eucgr.C00804,0.3686958,-15.7602,126.879
Eucgr.G00709,0.3686965,-53.0068,0.852384
Eucgr.I00761,0.3688685,9.8907,-0.85811
Eucgr.G02822,0.368981,88.1854,-2.18811
Eucgr.E02189,0.3691665,-5.51347,-8.42812
Eucgr.B00221,0.3698615,52.621,2.62189
Eucgr.K02204,0.3698905,143.548,-1.8849
Eucgr.C02324,0.369998,77.3675,121.88
Eucgr.B02871,0.3704295,29.454,71.7543
Eucgr.H03302,0.370455,77.0977,6.42189
Eucgr.B02564,0.3705625,90.2659,13.0679
Eucgr.C02412,0.3705665,119.937,14.1219
Eucgr.B00801,0.3705859,-22.4772,-3.07811
Eucgr.A00660,0.370622,-0.953451,-0.218111
Eucgr.G00293,0.3710105,51.154,-4.48811
Eucgr.B02828,0.37125205,-14.1733,-3.78811
Eucgr.H03851,0.3717765,2.47588,-9.17811
Eucgr.E04325,0.37204,0.204898,-9.51811
Eucgr.K03305,0.3724165,132.021,0.18189
Eucgr.C02445,0.372981,-13.9615,-1.21811
Eucgr.K01872,0.3730135,-15.4323,1.62189
Eucgr.J02736,0.373215,-156.522,118.974
Eucgr.E04236,0.3732435,-19.2159,-4.30811
Eucgr.H01579,0.3732835,-11.8879,-8.79811
Eucgr.E01054,0.373342,29.9361,-0.140608
Eucgr.J00987,0.373482,26.8711,-4.43811
Eucgr.H03023,0.3735642,-13.497,-3.08811
Eucgr.L02922,0.373838,-10.0316,21.5919
Eucgr.D00759,0.3739375,-9.7905,-5.66811
Eucgr.B02180,0.374217,95.4361,-0.508109
Eucgr.B03441,0.374227,22.8573,48.191
Eucgr.L01652,0.374494,64.9926,22.6545
Eucgr.G01557,0.37478,19.6612,27.1391
Eucgr.D01312,0.375067,-4.68231,38.9785
Eucgr.K00350,0.375153,28.3711,-8.71811
Eucgr.J03188,0.37527355,17.1609,47.2054
Eucgr.J02589,0.3754045,100.731,6.93224
Eucgr.L00901,0.375643,26.6159,1.62189
Eucgr.E00098,0.3763265,98.3228,28.3966
Eucgr.F00835,0.3763715,-14.2152,-8.17811
Eucgr.E00820,0.376816,77.3439,75.77
Eucgr.E01872,0.3769955,-8.19577,-1.02811
Eucgr.D00129,0.3777545,113.281,10.9319
Eucgr.C01605,0.3777795,-5.88999,-6.9181
Eucgr.E02552,0.3780075,-16.4932,-9.81811
Eucgr.F02923,0.3790635,118.17,28.4687
Eucgr.E00686,0.3792155,-10.3245,-11.1081
Eucgr.B01336,0.3795615,19.6922,-0.498105
Eucgr.C01610,0.3796295,5.69833,-0.0881097
Eucgr.G01249,0.37973,22.4664,8.2563
Eucgr.E00560,0.379856,107.989,51.8587
Eucgr.L01921,0.3801255,21.6246,15.1015
Eucgr.H04852,0.381043,30.0254,-6.73811
Eucgr.D01582,0.3817725,-14.1315,-6.44811
Eucgr.F04392,0.381881,-5.32784,-7.04642
Eucgr.C02480,0.381892,68.1372,2.24189
Eucgr.E03766,0.3819989,56.4442,22.9848
Eucgr.C00524,0.3821015,-3.54722,-7.5381
Eucgr.G01063,0.3821305,87.0048,-7.06811
Eucgr.F04422,0.3827325,47.5017,25.1582
Eucgr.E01833,0.3830485,17.9113,-4.81811
Eucgr.B00789,0.383143,221.851,22.7959
Eucgr.B02359,0.383251,33.9828,-16.7595
Eucgr.H03840,0.383271,-13.0856,-6.93811
Eucgr.F03869,0.383342,99.1579,1.25189
Eucgr.H02661,0.383377,-21.2516,-1.2481
Eucgr.H00487,0.383389,52.6742,8.85103
Eucgr.E02033,0.3838945,44.5004,25.7019
Eucgr.L00941,0.38408785,-4.15383,16.6719
Eucgr.B01009,0.384094,-6.35017,-8.49811
Eucgr.G02705,0.3841365,187.423,0.281889
Eucgr.I00417,0.3843601,-8.5555,12.8196
Eucgr.C03388,0.3845705,-5.98242,-1.44811
Eucgr.H01113,0.3846785,52.6671,39.4948
Eucgr.C02895,0.3847365,31.4575,-8.77811
Eucgr.H02117,0.3848,-14.508,-9.90812
Eucgr.F03013,0.3852585,0.0927448,-0.35811
Eucgr.E01819,0.3853745,-20.1499,13.4219
Eucgr.H03184,0.385617,47.9473,-1.31811
Eucgr.I00915,0.385659,127.5,12.0001
Eucgr.C02650,0.3858285,2.66528,-8.36811
Eucgr.F01876,0.3859877,70.2411,7.11588
Eucgr.K03462,0.3861895,212.608,6.5919
Eucgr.E01795,0.386401,179.32,15.6119
Eucgr.D00212,0.386768,205.634,-11.6652
Eucgr.A01759,0.3868025,54.0387,-5.55811
Eucgr.J02416,0.3868565,-10.014,-11.1081
Eucgr.B01472,0.3869,-13.5004,1.77189
Eucgr.D02579,0.3869085,5.9495,48.7788
Eucgr.I02625,0.3874085,-11.8536,75.1826
Eucgr.B03560,0.3878965,123.374,19.0012
Eucgr.H04859,0.3882105,-0.284085,-8.45811
Eucgr.E02950,0.388228,113.552,2.85189
Eucgr.B03375,0.388231,92.1064,6.80189
Eucgr.L01882,0.3883235,76.1075,1.33189
Eucgr.H00682,0.388419,12.5958,-5.05811
Eucgr.H02506,0.388681,32.3256,-8.46237
Eucgr.A02047,0.3888265,-0.721305,8.69493
Eucgr.K01201,0.389065,1.91731,18.6954
Eucgr.C02187,0.389085,-10.2748,-9.17811
Eucgr.B03904,0.3893165,4.93148,9.56189
Eucgr.I01189,0.389578,92.286,19.0135
Eucgr.F01305,0.389682,-13.0359,-1.33811
Eucgr.E00285,0.3900895,0.288448,20.7143
Eucgr.C00626,0.390577,-21.6701,-10.8181
Eucgr.H00965,0.390601,76.7603,-10.9296
Eucgr.B01414,0.390744,94.1804,19.6519
Eucgr.H03675,0.39081,-10.5709,-7.41811
Eucgr.H00907,0.391001,60.5242,37.029
Eucgr.B01257,0.3917475,-13.7492,-4.4676
Eucgr.H03401,0.3918005,-8.17792,1.77189
Eucgr.L02138,0.3918895,118.482,-4.00811
Eucgr.F04056,0.392189,143.922,14.7219
Eucgr.H01178,0.3926255,-29.4835,-7.77811
Eucgr.J01180,0.392689,15.0521,1.64189
Eucgr.C00403,0.392741,53.2035,2.07189
Eucgr.K01033,0.393032,181.487,10.1019
Eucgr.B01468,0.393055,-11.977,2.72003
Eucgr.H00865,0.3930785,-6.43384,10.2419
Eucgr.J02033,0.393286,146.025,-1.23811
Eucgr.G02190,0.393475,27.8403,55.7558
Eucgr.K02631,0.393561,31.7854,7.87188
Eucgr.E03575,0.393681,-13.1843,-4.51811
Eucgr.I01544,0.3938685,93.6203,-14.4742
Eucgr.C00908,0.394364,42.8213,29.6419
Eucgr.H02301,0.3944275,-23.5239,-9.95309
Eucgr.A02338,0.3944575,68.9645,2.55718
Eucgr.I01022,0.394534,165.363,5.66442
Eucgr.B02986,0.39476225,-5.97366,0.951892
Eucgr.A01934,0.394909,89.8468,3.32189
Eucgr.C01740,0.39499,177.618,5.33189
Eucgr.G00652,0.395535,15.2781,21.4576
Eucgr.A00889,0.395557,-15.8818,-6.30811
Eucgr.E01752,0.395715,88.2385,12.9454
Eucgr.F00589,0.3958795,28.6311,14.8659
Eucgr.B02608,0.3959885,99.4714,3.67189
Eucgr.G02512,0.3960105,109.786,-2.20811
Eucgr.A02034,0.397014,141.203,5.34522
Eucgr.H03173,0.3971195,44.0402,16.919
Eucgr.F00333,0.397275,33.3236,-9.87811
Eucgr.H02097,0.3976725,156.014,-3.23707
Eucgr.J00157,0.397778,27.4762,3.20189
Eucgr.C02018,0.3989935,94.1503,-4.53586
Eucgr.H02674,0.399037,71.4651,0.58189
Eucgr.I00716,0.3991755,6.57082,13.4119
Eucgr.B02930,0.3992445,28.1518,31.5097
Eucgr.H01419,0.3993035,-3.1707,-9.69811
Eucgr.H00928,0.3995,65.2275,7.9919
Eucgr.B01335,0.399532,7.81099,-2.92811
Eucgr.B03250,0.399615,-115.081,21.9205
Eucgr.K02313,0.399701,49.507,0.531891
Eucgr.C02458,0.4000305,22.3278,11.5719
Eucgr.H02991,0.4002765,-282.016,3.21189
Eucgr.I01753,0.400368,-15.6947,-6.38811
Eucgr.A01937,0.4005175,62.0191,10.5667
Eucgr.A01473,0.4007675,134.689,14.9906
Eucgr.K00356,0.401042,-5.11593,-8.63811
Eucgr.E04156,0.401118,67.9522,103.063
Eucgr.K01904,0.4011205,59.0599,47.54
Eucgr.J03119,0.4011685,210.098,0.481891
Eucgr.K02330,0.4013735,-15.2923,-0.638109
Eucgr.B02757,0.401681,85.1972,1.52189
Eucgr.J03132,0.4017445,150.042,1.86189
Eucgr.K00698,0.4019435,-21.74,-6.60477
Eucgr.G02295,0.4020095,111.385,-12.0973
Eucgr.H01730,0.4020615,-13.8805,-10.1081
Eucgr.F01906,0.402097,-17.1884,-9.10811
Eucgr.K03562,0.402291,114.455,53.7967
Eucgr.I01192,0.402775,77.9808,16.1436
Eucgr.E01512,0.40292,174.474,-8.12811
Eucgr.J02704,0.4029545,-11.3671,-5.01811
Eucgr.K01313,0.403428,150.582,43.3229
Eucgr.A00141,0.4034625,4.30665,34.365
Eucgr.B00028,0.4035635,206.91,-9.65469
Eucgr.H00915,0.403749,91.6248,0.401891
Eucgr.C00561,0.403766,78.0886,4.67189
Eucgr.F00375,0.4038985,-23.812,1.17189
Eucgr.K02705,0.404029,-13.8344,1.1374
Eucgr.B03319,0.4041315,47.3852,-5.93811
Eucgr.F01704,0.404422,2.09298,-9.01811
Eucgr.D01139,0.404554,106.627,-22.5216
Eucgr.I00421,0.40468,43.5478,-0.108111
Eucgr.E03479,0.404776,-8.12816,-9.10811
Eucgr.C03541,0.4050515,9.56961,25.7754
Eucgr.H04554,0.405439,2.2051,11.8619
Eucgr.F01308,0.4055475,1.04785,2.84189
Eucgr.A01580,0.405586,138.53,27.3993
Eucgr.C03200,0.40566,45.1697,23.2019
Eucgr.E03793,0.4057425,-11.9142,-11.1081
Eucgr.I00981,0.4059835,-11.0843,-5.31811
Eucgr.J00558,0.4059975,144.055,-5.10499
Eucgr.E00938,0.406001,-10.952,-10.3181
Eucgr.E00910,0.406237,6.28402,-9.54811
Eucgr.C02293,0.4063505,103.052,39.3945
Eucgr.F00138,0.406532,-4.38819,2.75272
Eucgr.B00927,0.4066715,-14.508,1.33189
Eucgr.B01474,0.406697,15.883,18.2097
Eucgr.E03173,0.4067825,42.0948,-11.1081
Eucgr.A00030,0.4071465,-10.7219,-9.52811
Eucgr.C00013,0.407262,-9.69698,-10.2681
Eucgr.H00221,0.40748,-5.55338,-6.52811
Eucgr.D00225,0.40763,6.22435,2.80189
Eucgr.A02662,0.407676,94.761,-3.29811
Eucgr.C00773,0.407707,118.367,80.7564
Eucgr.E04129,0.4082795,37.2001,-8.10811
Eucgr.K02421,0.408422,39.1516,-3.21811
Eucgr.E00341,0.4086035,42.9349,88.2448
Eucgr.L01391,0.4086445,-3.32436,6.69189
Eucgr.F03318,0.409036,62.0392,-3.30811
Eucgr.G00588,0.409156,-10.6173,-7.91811
Eucgr.B03517,0.4094395,10.3474,105.922
Eucgr.K02042,0.4094555,-5.48186,-7.97811
Eucgr.D02476,0.4094605,106.436,4.88189
Eucgr.G00171,0.409548,-7.00445,25.615
Eucgr.C01163,0.4098265,173.309,3.03189
Eucgr.H02605,0.410045,115.212,-0.56811
Eucgr.J03133,0.410244,119.716,-6.9381
Eucgr.B01918,0.410441,8.53751,-9.17811
Eucgr.K02989,0.410474,107.242,10.8919
Eucgr.E04015,0.4107665,74.3927,77.9638
Eucgr.D02299,0.411061,24.0221,-1.77811
Eucgr.F00327,0.4115655,153.284,-5.34811
Eucgr.I01937,0.412175,108.521,19.2151
Eucgr.F01721,0.412275,-7.81439,-11.1081
Eucgr.C00905,0.4123625,181.373,-5.06811
Eucgr.L00818,0.4130715,-14.508,-11.1081
Eucgr.E00225,0.413116,61.8356,16.0644
Eucgr.K00881,0.4131725,79.3845,29.9434
Eucgr.G00727,0.413419,-25.2618,-5.80811
Eucgr.H00983,0.4134235,-24.3655,-10.5081
Eucgr.K01544,0.4134375,184.453,4.02189
Eucgr.D01235,0.413441,118.679,16.7594
Eucgr.I00588,0.4135995,-4.74737,-8.5646
Eucgr.J01868,0.4137515,22.0349,11.8892
Eucgr.J01294,0.413776,88.3104,6.73189
Eucgr.E00234,0.4140835,241.163,8.3215
Eucgr.A02419,0.414092,72.4155,1.59464
Eucgr.G01056,0.415098,9.9376,27.8275
Eucgr.L02826,0.4152765,87.5144,2.52189
Eucgr.F03642,0.4153445,94.0925,-1.02811
Eucgr.E04053,0.415586,51.2041,54.2939
Eucgr.B01081,0.4155865,43.4031,14.4119
Eucgr.D01682,0.41584825,74.6656,82.1714
Eucgr.I00779,0.415854,127.407,-6.72811
Eucgr.A00138,0.41604725,-10.1362,16.8836
Eucgr.E00528,0.41643,231.151,67.2723
Eucgr.I02098,0.417442,-17.9499,-5.33811
Eucgr.C02044,0.418134,21.4074,-0.368105
Eucgr.H04569,0.418134,63.7559,5.83189
Eucgr.G00787,0.418343,165.067,2.49189
Eucgr.D00608,0.418421,128.958,75.4209
Eucgr.J02229,0.418434,89.3806,-3.10125
Eucgr.H03043,0.41878945,57.804,-24.6855
Eucgr.K02746,0.4190595,-13.6723,-7.13811
Eucgr.D02106,0.419064,105.032,-2.89811
Eucgr.H01784,0.4191735,8.85687,-11.1081
Eucgr.A02699,0.4192415,117.59,113.363
Eucgr.K00570,0.41978345,30.1966,-7.09812
Eucgr.G00576,0.41982,-17.8394,-10.6381
Eucgr.I02478,0.4198255,71.6869,36.0083
Eucgr.J02238,0.420678,73.555,12.2719
Eucgr.H00387,0.421066,-14.508,-15.4981
Eucgr.J00956,0.421152,128.076,15.517
Eucgr.L03333,0.4212665,-10.8733,-1.91811
Eucgr.C01296,0.4212965,-7.89807,-7.15811
Eucgr.J00098,0.421321,60.3753,-10.6481
Eucgr.E00421,0.4214085,134.157,4.28189
Eucgr.K03050,0.4217375,-13.6044,-2.05587
Eucgr.I00606,0.4219995,97.3664,3.18189
Eucgr.B02843,0.422276,-2.08299,1.32189
Eucgr.F03382,0.4223505,62.8029,-7.93123
Eucgr.I02150,0.422625,87.407,-11.924
Eucgr.J00588,0.423516,124.574,14.0019
Eucgr.D00501,0.423568,19.3692,7.7233
Eucgr.H01521,0.4237655,-15.5148,-11.0081
Eucgr.A01430,0.423786,134.918,38.0119
Eucgr.I01661,0.423891,112.283,8.79189
Eucgr.L03252,0.4249155,-12.8974,-4.13811
Eucgr.C03591,0.4249955,-13.4831,3.63189
Eucgr.F00830,0.4254535,-10.8893,-6.94811
Eucgr.J00805,0.425521,-0.197309,-9.65811
Eucgr.A00085,0.4256565,68.3882,-4.64811
Eucgr.D01021,0.4256805,73.0502,-2.04811
Eucgr.B03181,0.42582,78.9259,3.1319
Eucgr.K02212,0.4262075,145.378,33.1305
Eucgr.C02022,0.4264305,109.714,6.20189
Eucgr.A00934,0.4265245,52.0649,80.7293
Eucgr.H02786,0.4265435,-5.92318,11.6101
Eucgr.F00166,0.426654,38.2251,12.5419
Eucgr.F02828,0.426901,38.2616,3.30189
Eucgr.G02981,0.42776,172.599,-8.09313
Eucgr.F03252,0.4279345,-15.085,-6.09811
Eucgr.J02829,0.428368,133.534,3.3082
Eucgr.H03306,0.4285795,67.2617,3.71189
Eucgr.I00902,0.42883295,24.5783,5.40987
Eucgr.K02259,0.429355,33.8998,8.94189
Eucgr.B00747,0.429507,30.3284,22.3955
Eucgr.C03324,0.4300065,0.443108,18.7719
Eucgr.A02334,0.430081,40.1138,3.86189
Eucgr.B02825,0.43018955,-6.47568,-0.89811
Eucgr.C01594,0.4311555,-10.9008,9.94189
Eucgr.E01542,0.4313575,16.209,57.807
Eucgr.F03753,0.431465,53.0176,3.55189
Eucgr.E01879,0.4315385,7.2764,-6.82811
Eucgr.C00396,0.4318525,62.1045,45.5008
Eucgr.D02031,0.4321135,-3.48289,-8.47503
Eucgr.H00484,0.43215,4.33868,7.93044
Eucgr.E01103,0.4323895,17.4307,-3.67812
Eucgr.C02809,0.4324695,18.9258,-2.85811
Eucgr.G01294,0.4325195,15.7063,21.3119
Eucgr.L01759,0.432822,30.883,19.2019
Eucgr.C03750,0.432857,72.0905,-3.50811
Eucgr.G01317,0.432899,271.466,-0.73811
Eucgr.K03470,0.4334505,39.1269,3.57189
Eucgr.B02188,0.433496,-12.3116,-10.7681
Eucgr.E01283,0.4336725,52.8472,9.97444
Eucgr.C03223,0.434582,-63.9331,18.4819
Eucgr.G03112,0.4352465,144.503,1.23189
Eucgr.J02895,0.435315,189.285,3.78189
Eucgr.D01733,0.4354865,72.9217,-9.58811
Eucgr.E00312,0.435624,40.8462,3.74189
Eucgr.I01955,0.436438,176.858,1.87341
Eucgr.A02805,0.4367535,112.466,90.5351
Eucgr.G02791,0.437839,91.4801,4.11189
Eucgr.E03310,0.437865,133.983,-0.318109
Eucgr.A02259,0.4380245,40.3181,-1.12811
Eucgr.F04475,0.4386869,2.16375,3.51073
Eucgr.K01952,0.4391975,9.71449,5.38189
Eucgr.B03554,0.4392162,2.64654,3.81189
Eucgr.I02745,0.4393696,1.53574,-11.1081
Eucgr.E00127,0.439575,103.569,21.9163
Eucgr.F00227,0.439818,102.781,13.5119
Eucgr.K00916,0.4398575,55.0323,17.2972
Eucgr.B01598,0.439941,74.0532,6.88785
Eucgr.F00145,0.4401435,20.0377,-15.033
Eucgr.G01566,0.4401455,48.0354,21.2819
Eucgr.A02888,0.4401925,33.3947,37.8669
Eucgr.D01548,0.440338,-13.3994,-9.30811
Eucgr.A01064,0.4408135,-16.632,6.20996
Eucgr.J00308,0.440911,77.2023,-1.97889
Eucgr.E02532,0.4415115,-5.19971,-11.1081
Eucgr.H02759,0.441762,-14.8757,3.11189
Eucgr.C01786,0.4420905,29.7859,-3.53811
Eucgr.A02825,0.4422105,97.4422,43.0819
Eucgr.D02565,0.4427975,4.95415,8.62631
Eucgr.F04327,0.44279865,18.4229,41.8797
Eucgr.H01517,0.443091,7.5562,82.8489
Eucgr.I01616,0.443479,-12.8453,-9.37812
Eucgr.I01149,0.443584,54.3866,16.1119
Eucgr.E03901,0.4437765,20.4556,-0.47811
Eucgr.G01033,0.4437765,-8.71227,52.4119
Eucgr.I01750,0.4441135,30.3105,5.61189
Eucgr.A02035,0.4442765,47.2065,15.8051
Eucgr.A02833,0.4443005,169.108,12.5283
Eucgr.J00819,0.444647,30.8953,48.5377
Eucgr.I00689,0.444656,17.8482,98.845
Eucgr.A00069,0.4451165,11.9243,0.681889
Eucgr.H04717,0.4454285,43.6323,66.415
Eucgr.F01728,0.445746,-6.81036,-10.9281
Eucgr.I00302,0.445838,95.3557,44.0068
Eucgr.C02647,0.446023,-7.37183,10.7419
Eucgr.D00189,0.446207,42.5055,1.31189
Eucgr.B03858,0.4465365,129.238,42.5285
Eucgr.I02290,0.4467,27.7685,27.8119
Eucgr.K02299,0.4468055,46.9774,6.36189
Eucgr.B03061,0.447686,53.2759,34.2035
Eucgr.J01211,0.4477495,106.899,6.98189
Eucgr.H04446,0.4478875,-11.0985,5.95189
Eucgr.K01271,0.4479945,83.3672,4.12189
Eucgr.H02757,0.448837,-5.61806,-10.2181
Eucgr.H00541,0.449098,178.572,0.88189
Eucgr.A00793,0.4492845,40.4275,-5.60121
Eucgr.G03129,0.4493005,106.251,3.33189
Eucgr.G00518,0.449675,40.3586,42.0919
Eucgr.D01859,0.449705,47.7069,6.33189
Eucgr.F02871,0.45024,25.7514,3.59189
Eucgr.L00001,0.4504815,69.5707,9.21189
Eucgr.E00741,0.450548,200.7,0.43189
Eucgr.D02510,0.4505675,-4.88196,-7.9481
Eucgr.F01370,0.4506215,46.8878,3.94189
Eucgr.I02534,0.4506635,-2.04115,-3.13811
Eucgr.H00029,0.4516545,-14.8239,-6.92811
Eucgr.E01341,0.4518985,125.112,14.2399
Eucgr.G03433,0.451943,-9.59239,25.2347
Eucgr.J00784,0.452238,134.303,26.7919
Eucgr.H04674,0.452443,3.96626,-3.27811
Eucgr.E02490,0.453269,-14.508,-11.1081
Eucgr.J01626,0.453345,-2.42241,-2.30811
Eucgr.C02074,0.453431,-12.1025,-7.90811
Eucgr.J01487,0.4536885,115.825,-3.04329
Eucgr.J01061,0.453878,95.0688,-0.748109
Eucgr.B00422,0.4539015,82.4513,20.2529
Eucgr.A00891,0.4540245,91.1271,2.14189
Eucgr.D00754,0.4540595,5.40758,-4.51811
Eucgr.B03789,0.454168,134.432,63.4375
Eucgr.J02138,0.454175,58.7334,5.78189
Eucgr.A02280,0.454315,52.8192,1.40599
Eucgr.B00395,0.4543555,166.49,-8.76811
Eucgr.G00602,0.4548333,87.7237,54.9049
Eucgr.F01154,0.454842,19.229,15.9624
Eucgr.H01252,0.454908,12.0446,39.0225
Eucgr.H02836,0.455236,130.646,14.9736
Eucgr.G03101,0.455299,45.2254,5.29747
Eucgr.F03191,0.4555395,-15.9525,-10.0081
Eucgr.D01684,0.456015,44.054,8.58189
Eucgr.L01497,0.456169,6.76511,-7.32811
Eucgr.E03539,0.4563625,-12.4183,-7.3281
Eucgr.A01094,0.456514,95.6948,22.0924
Eucgr.H00062,0.456949,64.0213,39.9674
Eucgr.K00255,0.4569975,38.1205,-0.82811
Eucgr.C01309,0.457216,13.1712,-5.41811
Eucgr.D01976,0.4574355,108.105,4.71189
Eucgr.G00330,0.457548,-11.3913,-10.1343
Eucgr.F00796,0.4579455,-3.4008,0.621889
Eucgr.C01389,0.45822735,-10.8089,1.1716
Eucgr.E01505,0.4583555,-20.8049,-7.31811
Eucgr.C01131,0.4584545,104.953,1.38189
Eucgr.C00399,0.4587815,193.634,39.9552
Eucgr.C00470,0.4593235,-13.7383,0.45189
Eucgr.G00690,0.4593685,148.204,30.5837
Eucgr.F02159,0.4594155,177.782,8.26189
Eucgr.E02448,0.4596105,51.9667,-7.34811
Eucgr.C03192,0.459694,-5.43458,-13.0382
Eucgr.L02715,0.460617,117.805,-7.48811
Eucgr.G01777,0.4613495,-1.87382,-5.52812
Eucgr.H01714,0.461379,-13.6086,-11.1081
Eucgr.A01299,0.46165305,-13.5458,23.7276
Eucgr.J02043,0.4617065,47.7308,17.8119
Eucgr.H02823,0.462094,115.374,108.558
Eucgr.H01686,0.462197,89.1722,2.92189
Eucgr.F02516,0.4622215,84.857,1.07189
Eucgr.F04349,0.4622705,170.974,-1.47811
Eucgr.L01365,0.4622925,-10.7429,-8.47812
Eucgr.B03161,0.4627705,172.396,2.57189
Eucgr.F02624,0.462867,80.2406,67.544
Eucgr.G02302,0.462957,100.077,25.7865
Eucgr.I00881,0.4632745,-11.4114,-9.52811
Eucgr.C00407,0.463611,211.061,-1.96811
Eucgr.E03770,0.46364,61.4,21.1567
Eucgr.B03690,0.46401,53.8559,11.0619
Eucgr.I00075,0.464163,-6.87534,-7.52811
Eucgr.K02478,0.464438,32.0184,76.7252
Eucgr.F01536,0.465171,51.7897,-0.72811
Eucgr.H04134,0.4652858,-1.39976,-11.4953
Eucgr.L01374,0.4653735,-5.01145,-8.10811
Eucgr.B02899,0.4657865,128.273,14.8819
Eucgr.H05018,0.4658645,3.38969,5.99189
Eucgr.H04749,0.465916,-20.5194,-9.5881
Eucgr.D01318,0.466126,-11.0873,95.5846
Eucgr.G00004,0.4664895,44.4889,42.1973
Eucgr.H02222,0.4665575,-8.81141,4.96862
Eucgr.H03575,0.466678,31.4085,25.8919
Eucgr.D01944,0.4667785,18.8862,6.53484
Eucgr.A00133,0.4672905,8.76327,63.5122
Eucgr.A00021,0.4673125,73.4668,84.091
Eucgr.G01059,0.467402,0.528113,5.89189
Eucgr.K00385,0.467676,-12.8258,-4.89811
Eucgr.E00345,0.4677675,4.01023,0.48189
Eucgr.B01519,0.46785845,41.3402,101.961
Eucgr.C04012,0.4687505,80.6059,59.7869
Eucgr.H04592,0.4690325,-20.8791,-40.9982
Eucgr.F00382,0.4691375,29.2079,3.67108
Eucgr.B03470,0.46924225,65.7378,-0.91811
Eucgr.G00336,0.4695755,-18.4314,-2.56811
Eucgr.C03161,0.4696235,18.9906,-6.14551
Eucgr.A02362,0.4704745,49.5867,-4.85811
Eucgr.C01848,0.471018,-7.16596,-4.47811
Eucgr.A00833,0.472084,62.8271,18.7219
Eucgr.C02570,0.472179,-6.78944,15.6619
Eucgr.B02021,0.4725075,8.37894,-5.05811
Eucgr.J01657,0.472671,106.156,11.6219
Eucgr.E03852,0.4727758,23.724,-8.51811
Eucgr.B03836,0.4731405,58.007,75.7977
Eucgr.J00814,0.47326785,176.871,3.51189
Eucgr.H04253,0.473482,176.029,13.3819
Eucgr.C02927,0.4735425,-30.604,2.32189
Eucgr.G00589,0.4740125,-2.29217,-0.538115
Eucgr.D01831,0.474319,-26.2047,1.23189
Eucgr.I00188,0.474455,-13.9186,4.4619
Eucgr.G01955,0.4745895,144.592,11.6919
Eucgr.E04098,0.474638,13.4783,7.10189
Eucgr.A01827,0.4749295,45.754,7.9319
Eucgr.I01259,0.4761075,13.3604,11.6894
Eucgr.F01868,0.4763345,29.4942,1.38189
Eucgr.G00470,0.4770065,41.3902,12.9819
Eucgr.C03792,0.4771495,-15.7798,-1.34811
Eucgr.E03547,0.4774865,-14.8502,76.0932
Eucgr.H03120,0.477669,54.7683,0.60189
Eucgr.J00530,0.4778615,92.4294,30.3035
Eucgr.L02171,0.478024,43.5885,8.15846
Eucgr.E01847,0.478205,120.217,3.94189
Eucgr.E04339,0.4783415,-21.2244,1.67189
Eucgr.F03809,0.478388,-12.9921,-10.6281
Eucgr.E00634,0.4784875,92.7504,34.4366
Eucgr.I00789,0.4790935,5.34272,-9.1481
Eucgr.F00745,0.4791745,36.8266,28.8777
Eucgr.J01060,0.4792855,98.643,9.99323
Eucgr.A02038,0.479593,-12.4914,-3.84811
Eucgr.I02048,0.4796476,180.875,37.6919
Eucgr.G02311,0.480346,129.984,31.8941
Eucgr.B02615,0.4812355,-16.9963,-8.07811
Eucgr.I01814,0.481613,120.462,8.1219
Eucgr.C02630,0.4818625,20.1314,-2.37811
Eucgr.H04711,0.482051,-13.002,15.353
Eucgr.E00929,0.4820555,-9.32046,-7.86811
Eucgr.H02302,0.48217,16.8504,-3.24811
Eucgr.D00126,0.482278,85.1896,63.3419
Eucgr.A00267,0.482389,3.40029,63.5326
Eucgr.I01739,0.482468,17.2314,0.44189
Eucgr.G00149,0.4827635,47.0563,13.1319
Eucgr.G01341,0.482851,31.5315,39.4616
Eucgr.I01383,0.483365,104.222,-0.141708
Eucgr.I00129,0.483835,-5.51084,1.36189
Eucgr.J02655,0.4840755,84.5084,-7.4281
Eucgr.E00877,0.4846025,-28.8872,22.6568
Eucgr.J01001,0.4847135,116.975,2.94531
Eucgr.L02996,0.4848205,42.7807,-6.12811
Eucgr.E02254,0.4851105,17.9957,15.0419
Eucgr.A02478,0.485949,64.97,83.5517
Eucgr.L00064,0.4860385,-14.2988,-10.1081
Eucgr.G02594,0.486202,54.0444,85.8855
Eucgr.E03855,0.486303,-8.09725,114.709
Eucgr.K03015,0.4864165,197.37,-7.05811
Eucgr.G03390,0.486703,98.3872,7.24189
Eucgr.E00956,0.487007,87.5905,-1.91811
Eucgr.A01081,0.487067,54.916,-4.14811
Eucgr.K00888,0.487473,-12.2352,-9.43811
Eucgr.E01055,0.487552,6.30954,-1.23811
Eucgr.L01486,0.4881135,26.2184,-4.04909
Eucgr.B03011,0.488615,-21.5521,-2.75811
Eucgr.J01338,0.488864,165.559,-0.20811
Eucgr.F03597,0.4895915,-3.93241,6.24962
