x,y
1.570260833,4.815013409
1.573594722,4.824328423
1.576928611,4.832712173
1.580262222,4.845753193
1.583596111,4.853205681
1.58693,4.8662467
1.590263889,4.870904446
1.593597778,4.881151199
1.596931667,4.889534473
1.600265556,4.898849964
1.603599444,4.909095764
1.606933333,4.918411732
1.610267222,4.925863743
1.613600833,4.938905239
1.616934722,4.94542551
1.620268611,4.953809261
1.6236025,4.965918541
1.626936389,4.971508026
1.630270278,4.980823517
1.633604167,4.992932796
1.636938056,4.999453068
1.640271944,5.009700298
1.643605556,5.017152309
1.646939444,5.028330326
1.650273333,5.03857708
1.653607222,5.046029568
1.656941111,5.054412842
1.660275,5.066523075
1.663608889,5.072111607
1.666942778,5.0832901
1.670276667,5.090742588
1.673610556,5.098194122
1.676944167,5.110303879
1.680278056,5.11868763
1.683611944,5.125208378
1.686945833,5.131729126
1.690279722,5.143838882
1.693613611,5.154085159
1.6969475,5.164331913
1.700281389,5.171783924
1.703615278,5.182030678
1.706948889,5.192277431
1.710282778,5.200661182
1.713616667,5.209976673
1.716950556,5.215565681
1.720284444,5.227675438
1.723618333,5.239785194
1.726952222,5.244442463
1.730286111,5.252826214
1.73362,5.266798973
1.736953611,5.275182247
1.7402875,5.278908253
1.743621389,5.289155483
1.746955278,5.295675755
1.750289167,5.310580254
1.753623056,5.318032742
1.756956944,5.328279018
1.760290833,5.338525772
1.763624722,5.34597826
1.766958333,5.352498531
1.770292222,5.362745285
1.773626111,5.372060299
1.77696,5.381375313
1.780293889,5.391622066
1.783627778,5.400005817
1.786961667,5.408390045
1.790295556,5.414910316
1.793629444,5.42515707
1.796963056,5.433540344
1.800296944,5.444718838
1.803630833,5.454033852
1.806964722,5.462417603
1.810298611,5.472664356
1.8136325,5.485705853
1.816966389,5.489431858
1.820300278,5.501541615
1.823633889,5.508061886
1.826967778,5.520171642
1.830301667,5.52669239
1.833635556,5.536007404
1.836969444,5.546253681
1.840303333,5.554637432
1.843637222,5.56208992
1.846971111,5.572336674
1.850304722,5.580720425
1.853638611,5.590035439
1.8569725,5.600282669
1.860306389,5.611460209
1.863640278,5.617981434
1.866974167,5.626364708
1.870308056,5.641269207
1.873641944,5.646857738
1.876975556,5.656173229
1.880309444,5.667351246
1.883643333,5.673871517
1.886977222,5.681324005
1.890311111,5.691570759
1.893645,5.701817036
1.896978889,5.707406998
1.900312778,5.717653275
1.903646389,5.728831768
1.906980278,5.739077568
1.910314167,5.747461796
1.913648056,5.758640289
1.916981944,5.7660923
1.920315833,5.775407314
1.923649722,5.784722328
1.926983611,5.794038296
1.930317222,5.803352833
1.933651111,5.810805321
1.936985,5.820120335
1.940318889,5.827572346
1.943652778,5.838750839
1.946986667,5.848065853
1.950320556,5.859244347
1.953654167,5.866695881
1.956988056,5.876011372
1.960321944,5.886258125
1.963655833,5.892778873
1.966989722,5.902093887
1.970323611,5.908614635
1.9736575,5.921656132
1.976991389,5.927244663
1.980325,5.938423157
1.983658889,5.945875645
1.986992778,5.955190182
1.990326667,5.968231678
1.993660556,5.975683689
1.996994444,5.981272697
2.000328333,5.991519451
2.003662222,5.999903202
2.006995833,6.00735569
2.010329722,6.016670704
2.013663611,6.025985241
2.0169975,6.035300255
2.020331389,6.047410488
2.023665278,6.055794239
2.026999167,6.063245773
2.030332778,6.075356007
2.033666667,6.081876755
2.037000556,6.093054771
2.040334444,6.09957552
2.043668333,6.109822273
2.047002222,6.120069027
2.050336111,6.126589775
2.053669722,6.137767792
2.057003611,6.14428854
2.0603375,6.157329559
2.063671389,6.162918091
2.067005278,6.174096584
2.070339167,6.17875433
2.073673056,6.190863609
2.077006667,6.202973843
2.080340556,6.213220596
2.083674444,6.221604347
2.087008333,6.233714104
2.090342222,6.240234375
2.093676111,6.247686863
2.09701,6.260727882
2.100343611,6.268179893
2.1036775,6.270974636
2.107011389,6.282152653
2.110345278,6.293331146
2.113679167,6.299851894
2.117013056,6.311030388
2.120346944,6.317550659
2.123680556,6.326865673
2.127014444,6.338044167
2.130348333,6.345495701
2.133682222,6.352948189
2.137016111,6.366920948
2.14035,6.375304699
2.143683889,6.381825447
2.1470175,6.391140461
2.150351389,6.398592472
2.153685278,6.40418148
2.157019167,6.414428234
2.160353056,6.42746973
2.163686944,6.433990002
2.167020833,6.44144249
2.170354444,6.452620506
2.173688333,6.462866783
2.177022222,6.469387531
2.180356111,6.476840019
2.18369,6.487086296
2.187023889,6.49733305
2.190357778,6.50664854
2.193691389,6.515031815
2.197025278,6.525279045
2.200359167,6.530868053
2.203693056,6.541114807
2.207026944,6.552292347
2.210360833,6.560676575
2.213694444,6.569991589
2.217028333,6.5774436
2.220362222,6.587690353
2.223696111,6.598868847
2.22703,6.604457855
2.230363889,6.614704132
2.2336975,6.625882626
2.237031389,6.634266376
2.240365278,6.645444393
2.243699167,6.653828144
2.247033056,6.663143158
2.250366944,6.671526909
2.253700833,6.680841923
2.257034444,6.689226151
2.260368333,6.698541164
2.263702222,6.707856178
2.267036111,6.717171192
2.27037,6.725554943
2.273703889,6.733938694
2.2770375,6.744185448
2.280371389,6.751637936
2.283705278,6.761884212
2.287039167,6.769336224
2.290373056,6.777719975
2.293706944,6.789829731
2.297040833,6.795418739
2.300374444,6.80473423
2.303708333,6.814049244
2.307042222,6.821501255
2.310376111,6.828953743
2.31371,6.841994762
2.317043889,6.848515034
2.320377778,6.855035782
2.323711389,6.864351273
2.327045278,6.870872021
2.330379167,6.88391304
2.333713056,6.892296791
2.337046944,6.901611805
2.340380833,6.909064293
2.343714444,6.920242786
2.347048333,6.925831318
2.350382222,6.936078072
2.353716111,6.943530083
2.35705,6.955639362
2.360383889,6.96309185
2.363717778,6.972406864
2.367051389,6.980790615
2.370385278,6.989174843
2.373719167,6.997558117
2.377053056,7.009667873
2.380386944,7.019914627
2.383720833,7.028297901
2.387054444,7.035750389
2.390388333,7.045996666
2.393722222,7.056243896
2.397056111,7.062764168
2.40039,7.072079659
2.403723889,7.086051941
2.407057778,7.092573166
2.410391389,7.10095644
2.413725278,7.109340668
2.417059167,7.119586945
2.420393056,7.127970219
2.423726944,7.137286186
2.427060833,7.14473772
2.430394444,7.153121471
2.433728333,7.15871048
2.437062222,7.170820713
2.440396111,7.180135727
2.44373,7.188519478
2.447063889,7.198765755
2.4503975,7.207149506
2.453731389,7.219259262
2.457065278,7.229506016
2.460399167,7.239752293
2.463733056,7.246273518
2.467066944,7.256520271
2.470400556,7.262108803
2.473734444,7.275149822
2.477068333,7.28260231
2.480402222,7.291917801
2.483736111,7.303095818
2.48707,7.311479568
2.490403611,7.314274311
2.4937375,7.327315331
2.497071389,7.337561607
2.500405278,7.345945358
2.503739167,7.356192589
2.507073056,7.365507126
2.510406944,7.373891354
2.513740556,7.378548145
2.517074444,7.391590118
2.520408333,7.398110867
2.523742222,7.407425404
2.527076111,7.413946152
2.53041,7.423261166
2.533743611,7.432576656
2.5370775,7.446549892
2.540411389,7.450275898
2.543745278,7.460522175
2.547079167,7.468905449
2.550413056,7.477289677
2.553746667,7.48846817
2.557080556,7.494988918
2.560414444,7.508029938
2.563748333,7.516413212
2.567082222,7.5238657
2.570416111,7.536907196
2.57375,7.540632725
2.577083611,7.551810741
2.5804175,7.563920498
2.583751389,7.569509983
2.587085278,7.580688
2.590419167,7.587208748
2.593753056,7.597455502
2.597086667,7.604907513
2.600420556,7.616085529
2.603754444,7.62446928
2.607088333,7.631921768
2.610422222,7.641236305
2.613756111,7.653346539
2.617089722,7.664524555
2.620423611,7.671044827
2.6237575,7.678496838
2.627091389,7.688744068
2.630425278,7.693401814
2.633759167,7.702716351
2.637092778,7.712963581
2.640426667,7.722279072
2.643760556,7.732525349
2.647094444,7.743703365
2.650428333,7.751155376
2.653762222,7.76140213
2.657095833,7.773511887
2.660429722,7.777238369
2.663763611,7.787485123
2.6670975,7.799594402
2.670431389,7.807046413
2.673765278,7.816361904
2.677098889,7.825677395
2.680432778,7.832198143
2.683766667,7.84244442
2.687100556,7.855485439
2.690434444,7.862937927
2.693768333,7.870389938
2.697101944,7.877842426
2.700435833,7.891814709
2.703769722,7.89926672
2.707103611,7.907650471
2.7104375,7.918828964
2.713771389,7.926280975
2.717105,7.936527252
2.720438889,7.94397974
2.723772778,7.954226017
2.727106667,7.963541985
2.730440556,7.973788261
2.733774444,7.983103275
2.737108056,7.990555763
2.740441944,7.998939037
2.743775833,8.007323265
2.747109722,8.016637802
2.750443611,8.024089813
2.7537775,8.035268784
2.757111111,8.041789055
2.760445,8.050172806
2.763778889,8.065076828
2.767112778,8.071597099
2.770446667,8.08277607
2.773780556,8.091159821
2.777114167,8.099543571
2.780448056,8.105132103
2.783781944,8.114447594
2.787115833,8.124693871
2.790449722,8.134941101
2.793783611,8.145187378
2.797117222,8.154502869
2.800451111,8.16195488
2.803785,8.173132896
2.807118889,8.184310913
2.810452778,8.189900398
2.813786389,8.202941895
2.817120278,8.213188171
2.820454167,8.216914177
2.823788056,8.228092194
2.827121944,8.239271164
2.830455833,8.247654915
2.833789444,8.253243446
2.837123333,8.263490677
2.840457222,8.273736954
2.843791111,8.28584671
2.847125,8.292366982
2.850458889,8.301682472
2.8537925,8.311928749
2.857126389,8.32124424
2.860460278,8.329627991
2.863794167,8.340806007
2.867128056,8.351053238
2.870461944,8.359436989
2.873795556,8.367819786
2.877129444,8.379930496
2.880463333,8.387382507
2.883797222,8.397628784
2.887131111,8.405080795
2.890464722,8.417190552
2.893798611,8.426505089
2.8971325,8.433026314
2.900466389,8.442341805
2.903800278,8.451656342
2.907134167,8.464697838
2.910467778,8.469355583
2.913801667,8.48146534
2.917135556,8.492642403
2.920469444,8.499163628
2.923803333,8.509410858
2.927137222,8.517793655
2.930470833,8.528040886
2.933804722,8.539219856
2.937138611,8.548534393
2.9404725,8.556918144
2.943806389,8.565301895
2.94714,8.576479912
2.950473889,8.585794449
2.953807778,8.594179153
2.957141667,8.609084129
2.960475556,8.615604401
2.963809444,8.621192932
2.967143056,8.633302689
2.970476944,8.642618179
2.973810833,8.652864456
2.977144722,8.663110733
2.980478611,8.67335701
2.983812222,8.680809975
2.987146111,8.690125465
2.99048,8.699440956
2.993813889,8.708755493
2.997147778,8.719002724
3.000481667,8.726454735
3.003815278,8.732975006
3.007149167,8.744153023
3.010483056,8.754400253
3.013816944,8.761852264
3.017150833,8.773030281
3.020484444,8.782344818
3.023818333,8.792591095
3.027152222,8.80004406
3.030486111,8.81029129
3.03382,8.818674088
3.037153889,8.829853058
3.0404875,8.839168549
3.043821389,8.847551346
3.047155278,8.858729362
3.050489167,8.864319801
3.053823056,8.874566078
3.057156667,8.884812355
3.060490556,8.894127846
3.063824444,8.897853851
3.067158333,8.909963608
3.070492222,8.92300415
3.073826111,8.933251381
3.077159722,8.940702438
3.080493611,8.950018883
3.0838275,8.958402634
3.087161389,8.97051239
3.090495278,8.978895187
3.093828889,8.987279892
3.097162778,8.995662689
3.100496667,9.008704185
3.103830556,9.017087936
3.107164444,9.027334213
3.110498333,9.036649704
3.113831944,9.045033455
3.117165833,9.055279732
3.120499722,9.065526962
3.123833611,9.074841499
3.1271675,9.080430984
3.130501111,9.087882996
3.133835,9.100924492
3.137168889,9.108376503
3.140502778,9.115829468
3.143836667,9.127006531
3.147170556,9.134458542
3.150504167,9.145637512
3.153838056,9.154952049
3.157171944,9.16240406
3.160505833,9.170788765
3.163839722,9.180104256
3.167173333,9.191281319
3.170507222,9.19593811
3.173841111,9.20804882
3.177175,9.219226837
3.180508889,9.228541374
3.183842778,9.248104095
3.187176389,9.25462532
3.190510278,9.257418633
3.193844167,9.274186134
3.197178056,9.289090157
3.200511944,9.295611382
3.203845556,9.304926872
3.207179444,9.314241409
3.210513333,9.325419426
3.213847222,9.333803177
3.217181111,9.344049454
3.220514722,9.352434158
3.223848611,9.364543915
3.2271825,9.373859406
3.230516389,9.385036469
3.233850278,9.391557693
3.237184167,9.40273571
3.240517778,9.411119461
3.243851667,9.424160957
3.247185556,9.430681229
3.250519444,9.440927505
3.253853333,9.450242996
3.257186944,9.461421967
3.260520833,9.471668243
3.263854722,9.48470974
3.267188611,9.490299225
3.2705225,9.500545502
3.273856111,9.509860992
3.27719,9.519175529
3.280523889,9.52755928
3.283857778,9.543395042
3.287191667,9.548984528
3.290525556,9.560162544
3.293859167,9.567614555
3.297193056,9.578792572
3.300526944,9.589039803
3.303860833,9.599285126
3.307194722,9.605806351
3.310528333,9.614190102
3.313862222,9.624437332
3.317196111,9.636547089
3.32053,9.644929886
3.323863889,9.656108856
3.3271975,9.667285919
3.330531389,9.67660141
3.333865278,9.684054375
3.337199167,9.698958397
3.340533056,9.704547882
3.343866944,9.714794159
3.347200556,9.72317791
3.350534444,9.732493401
3.353868333,9.745534897
3.357202222,9.754850388
3.360536111,9.765095711
3.363869722,9.776274681
3.367203611,9.784657478
3.3705375,9.794904709
3.373871389,9.803289413
3.377205278,9.816329956
3.380538889,9.822850227
3.383872778,9.834028244
3.387206667,9.843343735
3.390540556,9.854520798
3.393874444,9.865700722
3.397208056,9.875946045
3.400541944,9.880605698
3.403875833,9.894577026
3.407209722,9.904823303
3.410543611,9.912275314
3.413877222,9.921589851
3.417211111,9.930906296
3.420545,9.940221786
3.423878889,9.952331543
3.427212778,9.965372086
3.430546389,9.970028877
3.433880278,9.984933853
3.437214167,9.992385864
3.440548056,10.00263309
3.443881944,10.01381111
3.447215556,10.0231266
3.450549444,10.03057861
3.453883333,10.04175663
3.457217222,10.05107212
3.460551111,10.06318188
3.463885,10.07063389
3.467218611,10.08460712
3.4705525,10.09578419
3.473886389,10.10509968
3.477220278,10.11720943
3.480554167,10.12186623
3.483887778,10.13304615
3.487221667,10.13863373
3.490555556,10.14701843
3.493889444,10.15912819
3.497223333,10.17030525
3.500556944,10.17682743
3.503890833,10.18893719
3.507224722,10.19545746
3.510558611,10.20942974
3.5138925,10.21874428
3.517226111,10.22899151
3.52056,10.23644447
3.523893889,10.25041676
3.527227778,10.25973129
3.530561667,10.26904678
3.533895278,10.27836227
3.537229167,10.28767776
3.540563056,10.30165005
3.543896944,10.31282806
3.547230833,10.3221426
3.550564444,10.33145809
3.553898333,10.3398428
3.557232222,10.35008907
3.560566111,10.35754108
3.5639,10.36033535
3.567233611,10.37524033
3.5705675,10.40318584
3.573901389,10.42274666
3.577235278,10.43858242
3.580569167,10.45069313
3.583903056,10.46187115
3.587236667,10.47118664
3.590570556,10.47957039
3.593904444,10.48888493
3.597238333,10.50285721
3.600572222,10.51124191
3.603905833,10.52335167
3.607239722,10.53639221
3.610573611,10.54384422
3.6139075,10.55781651
3.617241389,10.56247425
3.620575,10.57365322
3.623908889,10.5838995
3.627242778,10.59694004
3.630576667,10.60532475
3.633910556,10.61650372
3.637244167,10.62768078
3.640578056,10.63979053
3.643911944,10.65096951
3.647245833,10.66028404
3.650579722,10.66959953
3.653913333,10.67891502
3.657247222,10.69009209
3.660581111,10.70220184
3.663915,10.70965385
3.667248889,10.72083378
3.6705825,10.73294353
3.673916389,10.74318886
3.677250278,10.75809288
3.680584167,10.76740837
3.683918056,10.77951813
3.687251667,10.78790283
3.690585556,10.79814911
3.693919444,10.80932713
3.697253333,10.81864166
3.700587222,10.83075237
3.703920833,10.83913612
3.707254722,10.84658813
3.710588611,10.8624239
3.7139225,10.87173939
3.717256389,10.88384819
3.72059,10.88943768
3.723923889,10.899683
3.727257778,10.91272545
3.730591667,10.92762947
3.733925556,10.93694496
3.737259167,10.94626045
3.740593056,10.95371246
3.743926944,10.96768475
3.747260833,10.97793198
3.750594722,10.99097347
3.753928333,10.99842453
3.757262222,11.00867176
3.760596111,11.02078152
3.76393,11.03102779
3.767263889,11.04220581
3.770597778,11.05152035
3.773931389,11.05990505
3.777265278,11.07387733
3.780599167,11.08319283
3.783933056,11.0980978
3.787266667,11.10368729
3.790600556,11.11672783
3.793934444,11.12511158
3.797268333,11.1362896
3.800602222,11.14653683
3.803935833,11.15585136
3.807269722,11.16516685
3.810603611,11.18007088
3.8139375,11.18845558
3.817271389,11.2033577
3.820605,11.21453762
3.823938889,11.22385216
3.827272778,11.23596287
3.830606667,11.24341488
3.833940556,11.25366116
3.837274444,11.26949692
3.840608056,11.28067398
3.843941944,11.28905869
3.847275833,11.30303097
3.850609722,11.31327724
3.853943611,11.32352543
3.857277222,11.33377075
3.860611111,11.34867477
3.863945,11.35426521
3.867278889,11.36544323
3.870612778,11.37755203
3.873946389,11.38780022
3.877280278,11.4017725
3.880614167,11.41108704
3.883948056,11.42412853
3.887281944,11.43716908
3.890615556,11.44555283
3.893949444,11.4604578
3.897283333,11.46884155
3.900617222,11.47908783
3.903950833,11.49119854
